33	203494	0.00254	0.00650	0.00177	0.00144	0.00324	0.00073	0.00108	0.00144	0.00178	0.00250
34	206118	0.00069	0.00759	0.00031	0.00068	0.00089	0.00032	0.00104	0.00067	0.00244	0.00032
35	210207	0.00716	0.00417	0.00219	0.00130	0.00159	0.00162	0.00130	0.00357	0.00333	0.00198
36	213737	0.01186	0.00337	0.00391	0.00286	0.00207	0.00341	0.00572	0.00572	0.00529	0.01069
37	214031	0.00307	0.00182	0.00124	0.00164	0.00235	0.00102	0.00127	0.00197	0.00117	0.00128
38	230723	0.00345	0.00664	0.00242	0.00605	0.00417	0.00172	0.00345	0.00419	0.00240	0.00277
39	235731	0.00425	0.00231	0.00318	0.00319	0.00982	0.00646	0.00353	0.00459	0.00636	0.00564
40	237675	0.00056	0.00587	0.00200	0.00163	0.00077	0.00199	0.00055	0.00270	0.00092	0.00197
41	259316	0.00239	0.00172	0.00198	0.00592	0.00157	0.00418	0.00201	0.00213	0.00131	0.00419
42	259646	0.00656	0.00502	0.00139	0.00316	0.00226	0.00355	0.00281	0.00458	0.00816	0.00676
43	48549	0.00064	0.00485	0.00833	0.00303	0.00544	0.00424	0.00099	0.00171	0.00595	0.00350
44	201349	0.00642	0.00230	0.00371	0.00236	0.00318	0.00413	0.00666	0.00225	0.00392	0.00200
45	224912	0.00216	0.00590	0.00494	0.00506	0.00232	0.00453	0.00181	0.00144	0.01092	0.00143
46	224917	0.00367	0.00338	0.00100	0.00100	0.00464	0.00028	0.00210	0.00390	0.00207	0.00135
47	225070	0.00165	0.00136	0.00094	0.00452	0.00549	0.00167	0.00166	0.00129	0.00094	0.00129
48	225175	0.00581	0.00457	0.00390	0.00747	0.00464	0.00352	0.00246	0.00354	0.00546	0.00359
49	225182	0.00383	0.00147	0.00280	0.01935	0.00305	0.00276	0.00135	0.00778	0.00171	0.00523
50	225191	0.00069	0.00586	0.00391	0.00472	0.00702	0.02063	0.00644	0.01962	0.00562	0.00285
51	225200	0.00180	0.00889	0.00361	0.00144	0.00707	0.00679	0.00289	0.00073	0.00182	0.00217
52	225210	0.00139	0.00399	0.00652	0.00313	0.00092	0.00419	0.00172	0.00135	0.00134	0.00244
53	225222	0.00508	0.00358	0.00536	0.00309	0.00462	0.00212	0.00454	0.00318	0.00393	0.00104
54	225223	0.00211	0.00093	0.00173	0.00858	0.00295	0.00431	0.00351	0.00884	0.00586	0.00244
55	225224	0.00182	0.01042	0.00178	0.00178	0.00865	0.00180	0.00358	0.00640	0.00251	0.00429
56	225233	0.00344	0.00148	0.00126	0.00631	0.00292	0.00346	0.00525	0.00272	0.00449	0.00411
57	7436	0.00458	0.00145	0.00058	0.00336	0.00672	0.00561	0.00415	0.00451	0.00320	0.00201
58	8470	0.00255	0.00271	0.00556	0.00237	0.00187	0.00381	0.00311	0.00656	0.00128	0.00488
59	9460	0.00297	0.00303	0.00186	0.00293	0.00957	0.00150	0.00364	0.00329	0.00221	0.00187
60	10245	0.00472	0.00453	0.00385	0.00137	0.00388	0.00175	0.00246	0.01091	0.00355	0.00207
61	10685	0.00643	0.00160	0.00308	0.00293	0.00433	0.00276	0.00738	0.00487	0.00226	0.00348
62	10701	0.00353	0.00434	0.00174	0.00424	0.00716	0.00172	0.00174	0.00137	0.00315	0.00426
63	10856	0.00698	0.00599	0.00473	0.00649	0.00572	0.00658	0.01009	0.00684	0.00440	0.01091
64	16330	0.00135	0.00301	0.00168	0.00633	0.00131	0.00100	0.00135	0.00134	0.00170	0.00100
65	18996	0.00214	0.00580	0.00319	0.00874	0.00297	0.00321	0.00422	0.00139	0.00318	0.00457
66	19569	0.00295	0.01154	0.00617	0.00428	0.00126	0.00406	0.00402	0.00402	0.00293	0.00474
67	19570	0.00722	0.00871	0.00324	0.00432	0.00210	0.00574	0.00216	0.00503	0.00177	0.00210
68	22687	0.00332	0.00627	0.00360	0.00072	0.00244	0.00362	0.00253	0.00535	0.00109	0.00648
69	26641	0.00611	0.00269	0.00350	0.00376	0.00253	0.00063	0.00277	0.00421	0.00171	0.00099
70	28133	0.00315	0.00246	0.00059	0.00311	0.00216	0.00275	0.00203	0.00200	0.00205	0.00419
71	28886	0.00274	0.00140	0.00235	0.00270	0.00244	0.00416	0.00163	0.00127	0.00271	0.00234
72	38746	0.00275	0.00184	0.00237	0.00129	0.00338	0.00317	0.00065	0.00242	0.00564	0.00134
73	38749	0.00423	0.00447	0.00273	0.00419	0.00261	0.00517	0.00528	0.00491	0.00312	0.00274
74	38751	0.00195	0.00045	0.00125	0.00163	0.00333	0.00125	0.00301	0.00444	0.00341	0.00156
75	38753	0.00154	0.01174	0.00678	0.00475	0.00262	0.00329	0.00295	0.00261	0.00676	0.00328
76	38754	0.00273	0.00152	0.00447	0.00810	0.00190	0.00281	0.00381	0.00306	0.00577	0.00162
77	38761	0.00410	0.00945	0.00195	0.00166	0.00251	0.00525	0.00624	0.00445	0.00151	0.00740
78	38766	0.00661	0.00262	0.00600	0.00501	0.00568	0.00608	0.00862	0.00746	0.00569	0.00287
79	38768	0.00366	0.00517	0.01084	0.00361	0.00614	0.00363	0.00466	0.01149	0.00217	0.01216
80	38775	0.00675	0.00146	0.00128	0.00309	0.00332	0.00057	0.00127	0.00281	0.00415	0.00129
81	38782	0.00332	0.00308	0.00252	0.00208	0.00452	0.00184	0.00253	0.00288	0.00326	0.00285
82	38783	0.00706	0.00218	0.00125	0.00233	0.00109	0.00127	0.00414	0.00198	0.00271	0.00124
83	38797	0.00317	0.00579	0.00171	0.00548	0.00225	0.00427	0.00136	0.00529	0.00443	0.00205
84	38799	0.00519	0.00593	0.00221	0.00872	0.00783	0.00297	0.00909	0.00532	0.00614	0.00649
85	38800	0.00503	0.00303	0.00095	0.00344	0.00413	0.00094	0.00854	0.00321	0.00204	0.00342
86	38805	0.00196	0.00565	0.01269	0.00442	0.01782	0.00980	0.00550	0.00586	0.00893	0.01204
87	38812	0.00187	0.00533	0.00793	0.00291	0.00735	0.00436	0.00757	0.01578	0.00578	0.00755
88	38816	0.00149	0.00990	0.00787	0.00243	0.00587	0.00322	0.00575	0.00287	0.00554	0.00466
89	38823	0.00586	0.00538	0.00529	0.00130	0.00315	0.00918	0.00283	0.00256	0.00255	0.00427
90	38838	0.00279	0.00158	0.00569	0.00350	0.00409	0.00168	0.00277	0.00702	0.00063	0.00203
91	38847	0.00183	0.00412	0.00145	0.00215	0.00361	0.00324	0.00289	0.00534	0.00290	0.00571
92	38854	0.00463	0.00374	0.00059	0.00262	0.00060	0.00023	0.00452	0.00167	0.00059	0.00094
93	38855	0.00828	0.00561	0.00537	0.00759	0.00420	0.01225	0.00931	0.00714	0.00106	0.00319
94	38862	0.00603	0.00420	0.00181	0.00390	0.00520	0.00254	0.00110	0.01596	0.00505	0.00392
95	38866	0.00148	0.00488	0.00836	0.00589	0.00404	0.00543	0.00218	0.00325	0.00396	0.00396
96	38872	0.00182	0.00223	0.01037	0.00286	0.00749	0.01554	0.00354	0.00715	0.01035	0.00180
97	38883	0.00378	0.00891	0.00734	0.00229	0.00227	0.00552	0.00732	0.00336	0.00584	0.00591
98	38885	0.00570	0.00141	0.00131	0.00196	0.00430	0.00350	0.00310	0.00274	0.00574	0.00097
99	38894	0.00691	0.00319	0.00276	0.00284	0.00311	0.00430	0.00177	0.00461	0.00389	0.00355
100	38904	0.00180	0.00214	0.00618	0.00227	0.00714	0.00322	0.00211	0.00282	0.00561	0.00176
101	38909	0.00576	0.00641	0.00591	0.00464	0.00072	0.00428	0.00428	0.00142	0.00213	0.00465
102	38910	0.00312	0.00113	0.00125	0.00342	0.00076	0.00160	0.00197	0.00301	0.00161	0.00263
103	38911	0.00342	0.00153	0.00204	0.00580	0.00055	0.00984	0.00347	0.00453	0.00168	0.00550
104	38912	0.00619	0.00157	0.00314	0.00342	0.00388	0.00465	0.00566	0.00635	0.00362	0.00248
105	38913	0.00867	0.00259	0.00240	0.00551	0.00263	0.00592	0.00560	0.00525	0.00345	0.00484
106	38917	0.00901	0.00241	0.00172	0.01149	0.00623	0.00316	0.00458	0.00634	0.00240	0.00459
107	38920	0.00608	0.00428	0.00237	0.00238	0.00288	0.00179	0.00274	0.00288	0.00266	0.00485
108	38930	0.00366	0.00135	0.00751	0.00106	0.00619	0.00624	0.01389	0.00391	0.00847	0.00214
109	38933	0.00507	0.00287	0.00147	0.00257	0.00280	0.00472	0.00325	0.00799	0.00146	0.00218
110	38942	0.00393	0.00438	0.00135	0.00170	0.00096	0.00317	0.00347	0.00205	0.00136	0.00064
111	38949	0.00168	0.00124	0.00127	0.00201	0.00092	0.00021	0.00130	0.00307	0.00274	0.00201
112	38957	0.00556	0.00279	0.00694	0.00139	0.00425	0.00210	0.00715	0.00282	0.01101	0.00860
113	38959	0.00830	0.00508	0.00348	0.00776	0.00120	0.00347	0.00562	0.00786	0.00168	0.00456
114	38960	0.00390	0.00162	0.00130	0.00940	0.00161	0.00263	0.00456	0.00775	0.00429	0.00277
115	38968	0.00515	0.00243	0.00464	0.00627	0.00380	0.00502	0.00893	0.00438	0.00507	0.00586
116	38970	0.00174	0.00226	0.00136	0.00175	0.00614	0.00330	0.00176	0.00174	0.00309	0.00206
117	38973	0.00182	0.00103	0.00353	0.00562	0.00407	0.00319	0.00819	0.00422	0.00246	0.00348
118	38976	0.00372	0.00534	0.00305	0.00397	0.00336	0.00329	0.00252	0.00216	0.00432	0.00112
119	38978	0.01351	0.00772	0.00275	0.00853	0.00279	0.00747	0.00279	0.00667	0.00097	0.00350
120	38980	0.00332	0.00108	0.00019	0.00203	0.00247	0.00160	0.00200	0.00341	0.00090	0.00201
121	38988	0.00060	0.00177	0.00195	0.00094	0.00218	0.00453	0.00239	0.00094	0.00167	0.00347
122	38989	0.01099	0.00696	0.00537	0.00440	0.00624	0.00977	0.00648	0.00647	0.00185	0.00324
123	38991	0.00341	0.00384	0.00059	0.00060	0.00024	0.00170	0.00024	0.00024	0.00024	0.00024
124	38994	0.00387	0.00349	0.00414	0.00842	0.00061	0.00348	0.00095	0.00486	0.00067	0.00240
125	38998	0.00527	0.00377	0.00131	0.00344	0.00219	0.00130	0.00273	0.00307	0.00273	0.00198
126	39005	0.00258	0.00278	0.00247	0.00620	0.00167	0.00248	0.00356	0.00704	0.00317	0.00569
127	39009	0.00757	0.00278	0.00242	0.01544	0.00132	0.00281	0.00351	0.00951	0.00488	0.00206
128	39014	0.00247	0.00235	0.00387	0.00243	0.00108	0.00377	0.00206	0.00739	0.00137	0.00243
129	39019	0.00240	0.00204	0.00200	0.00127	0.00333	0.00165	0.00559	0.00336	0.00166	0.00374
130	39023	0.00320	0.00335	0.00311	0.00664	0.00605	0.00313	0.00345	0.00429	0.00274	0.00164
131	39027	0.00986	0.00474	0.00062	0.00135	0.00186	0.00280	0.00493	0.00276	0.00494	0.00274
132	39030	0.00383	0.00625	0.00447	0.00510	0.01073	0.00450	0.00700	0.00626	0.02042	0.00303
133	39031	0.00867	0.00326	0.00704	0.01001	0.00206	0.00683	0.00326	0.00324	0.00325	0.00503
134	39034	0.01185	0.00483	0.00139	0.00322	0.00240	0.00284	0.00640	0.00423	0.00246	0.00213
135	39039	0.00314	0.00433	0.00375	0.00073	0.00237	0.00703	0.00487	0.00166	0.00275	0.00371
136	39040	0.00167	0.00108	0.00092	0.00055	0.00150	0.00056	0.00127	0.00199	0.00090	0.00090
137	39044	0.01524	0.00193	0.00466	0.00931	0.00644	0.00604	0.00357	0.00639	0.00285	0.00178
138	39049	0.00214	0.00345	0.01094	0.00171	0.00348	0.00279	0.00173	0.00137	0.00065	0.00276
139	39057	0.00442	0.00403	0.00385	0.00101	0.00340	0.00459	0.00604	0.00627	0.00449	0.00354
140	39087	0.00306	0.00026	0.00051	0.00076	0.00167	0.00015	0.00015	0.00193	0.00124	0.00051
141	39135	0.00280	0.00661	0.00704	0.00172	0.00126	0.00318	0.00425	0.00740	0.00172	0.00635
142	39136	0.00729	0.00273	0.00242	0.00414	0.00187	0.00241	0.00594	0.00502	0.00347	0.00095
143	39139	0.00545	0.00596	0.00387	0.00465	0.00374	0.00071	0.00577	0.00251	0.00322	0.00431
144	39147	0.00162	0.00016	0.00088	0.00016	0.00125	0.00052	0.00124	0.00229	0.00160	0.00052
145	39151	0.00150	0.01142	0.01546	0.00316	0.00216	0.00518	0.00579	0.00257	0.00532	0.00653
146	39154	0.01020	0.00418	0.00265	0.00318	0.00466	0.00399	0.00641	0.00495	0.00484	0.00323
147	39171	0.00204	0.00118	0.00201	0.00162	0.00179	0.00128	0.00310	0.00341	0.00310	0.00092
148	39174	0.00169	0.00119	0.00166	0.00631	0.00288	0.00166	0.00492	0.00450	0.00764	0.00553
149	39190	0.00432	0.00248	0.00174	0.00850	0.00600	0.00104	0.00429	0.00174	0.00139	0.00320
150	39192	0.00315	0.00485	0.00421	0.00340	0.00059	0.00278	0.00202	0.00130	0.00232	0.00422
151	39210	0.00390	0.00250	0.00102	0.00304	0.00792	0.00281	0.00961	0.00362	0.00146	0.00247
152	39214	0.00248	0.00250	0.00565	0.00279	0.00334	0.00063	0.00063	0.00169	0.00243	0.00415
153	39216	0.00500	0.00248	0.00127	0.00557	0.00189	0.00332	0.00237	0.00375	0.00165	0.00305
154	39220	0.00472	0.00483	0.00276	0.00784	0.00267	0.00532	0.00280	0.01064	0.00316	0.00350
155	39229	0.00133	0.00095	0.00132	0.00264	0.00084	0.00541	0.00024	0.00379	0.00227	0.00129
156	39233	0.00751	0.00993	0.00136	0.00375	0.00235	0.00114	0.00534	0.00101	0.00202	0.00140
157	39236	0.00134	0.00053	0.00201	0.00703	0.00292	0.00528	0.00663	0.00561	0.00384	0.00132
158	39246	0.00295	0.00131	0.00141	0.00286	0.00214	0.00348	0.00324	0.00283	0.00177	0.00177
159	39248	0.00206	0.00368	0.00382	0.00484	0.00163	0.00131	0.00130	0.00237	0.00549	0.00306
160	39253	0.00255	0.01013	0.00431	0.00406	0.00103	0.00427	0.00497	0.00785	0.00295	0.01226
161	39257	0.00098	0.00088	0.00311	0.00745	0.00294	0.00241	0.00240	0.00419	0.00061	0.00097
162	39261	0.00169	0.00119	0.00167	0.00383	0.00301	0.00133	0.00455	0.00238	0.00060	0.00095
163	39268	0.00649	0.00584	0.00358	0.00784	0.00934	0.00185	0.00752	0.00570	0.00379	0.00211
164	39270	0.00607	0.00113	0.00167	0.00381	0.00109	0.00096	0.00599	0.00308	0.00239	0.00637
165	39278	0.00101	0.00337	0.00027	0.00349	0.00466	0.00240	0.00274	0.00170	0.00204	0.00169
166	39281	0.00280	0.00167	0.00035	0.00136	0.00323	0.00280	0.00206	0.00277	0.00163	0.00472
167	39283	0.00379	0.00238	0.00733	0.00217	0.00203	0.00277	0.00453	0.00273	0.00277	0.00420
168	39284	0.00312	0.00187	0.00128	0.00769	0.00195	0.00091	0.00308	0.00235	0.00056	0.00094
169	39286	0.00420	0.00084	0.00163	0.00091	0.00157	0.00235	0.00229	0.00125	0.00197	0.00055
170	39287	0.00092	0.00048	0.00220	0.00773	0.00253	0.00418	0.00127	0.00520	0.00089	0.00199
171	39290	0.00141	0.00820	0.00353	0.00318	0.00814	0.00492	0.00602	0.00172	0.00353	0.00387
172	39292	0.00474	0.00277	0.00421	0.01318	0.00195	0.00845	0.01034	0.00888	0.00404	0.00353
173	39302	0.00388	0.00056	0.01007	0.00237	0.00119	0.00315	0.00559	0.00487	0.01140	0.00259
174	39309	0.00191	0.00614	0.00587	0.00377	0.00644	0.00168	0.00370	0.00442	0.00325	0.00771
175	39312	0.00434	0.00413	0.00245	0.01022	0.00235	0.01249	0.00389	0.00747	0.00282	0.00317
176	39324	0.00375	0.00200	0.00455	0.00326	0.00916	0.00741	0.00645	0.00859	0.00307	0.00399
177	39325	0.00613	0.00334	0.00463	0.00863	0.00180	0.00035	0.00921	0.00213	0.00243	0.00451
178	39330	0.00653	0.00444	0.00355	0.00819	0.00262	0.00393	0.00212	0.00285	0.00177	0.00530
179	39338	0.00162	0.00062	0.00014	0.00050	0.00014	0.00087	0.00014	0.00122	0.00121	0.00123
180	39353	0.00354	0.00583	0.00169	0.00313	0.00256	0.00208	0.00171	0.00135	0.00350	0.00385
181	39358	0.00632	0.00214	0.00165	0.00271	0.00160	0.00762	0.00379	0.00596	0.00093	0.00130
182	39359	0.00420	0.00193	0.00157	0.00944	0.00086	0.00199	0.00304	0.00553	0.00054	0.00233
183	39361	0.00342	0.00181	0.00092	0.00143	0.00268	0.00057	0.00164	0.00342	0.00292	0.00020
184	39362	0.00352	0.00235	0.00202	0.00852	0.00179	0.00520	0.00347	0.00536	0.00168	0.00736
185	39372	0.00673	0.00337	0.00462	0.00152	0.00467	0.00810	0.00210	0.00422	0.00768	0.01108
186	39379	0.00313	0.00194	0.00318	0.00564	0.00466	0.00204	0.00274	0.00562	0.00161	0.00231
187	39385	0.00769	0.00265	0.00432	0.00975	0.00877	0.00296	0.00434	0.00574	0.00751	0.00402
188	39386	0.00352	0.00330	0.00413	0.00164	0.00151	0.00128	0.00235	0.00128	0.00201	0.00344
189	39393	0.00571	0.00508	0.00171	0.00198	0.00269	0.00461	0.00386	0.00348	0.00318	0.00388
190	39397	0.01017	0.00498	0.00174	0.00534	0.00497	0.00248	0.00428	0.00285	0.00248	0.00283
191	39399	0.00532	0.00118	0.00057	0.00346	0.00178	0.00167	0.00237	0.00235	0.00309	0.00893
192	39402	0.00353	0.00336	0.00316	0.00577	0.00327	0.00570	0.00208	0.00418	0.00063	0.00266
193	39404	0.00169	0.00232	0.00338	0.00456	0.00151	0.00176	0.00523	0.00344	0.00408	0.00163
194	39412	0.00405	0.00164	0.00252	0.00217	0.00531	0.00479	0.00393	0.00714	0.00527	0.00560
195	39414	0.00389	0.00157	0.00484	0.00337	0.00140	0.00452	0.00204	0.00525	0.00543	0.00348
196	39415	0.00163	0.00211	0.00092	0.00019	0.00153	0.00165	0.00127	0.00055	0.00019	0.00019
197	39417	0.00211	0.00206	0.00409	0.00241	0.00285	0.00332	0.00637	0.00277	0.00776	0.00313
198	39420	0.00579	0.00407	0.00335	0.00284	0.00265	0.00392	0.00462	0.01534	0.00831	0.00392
199	39421	0.00425	0.00053	0.00164	0.00380	0.00225	0.00091	0.00236	0.00590	0.00126	0.00197
200	39422	0.00466	0.00177	0.00475	0.00849	0.00376	0.00135	0.00535	0.00566	0.00280	0.00525
201	39423	0.00163	0.00181	0.00163	0.00129	0.00115	0.00092	0.00020	0.00162	0.00089	0.00127
202	39427	0.00311	0.00378	0.00273	0.00162	0.00139	0.00023	0.00492	0.00486	0.00465	0.00411
203	39429	0.00891	0.00205	0.00128	0.00277	0.00165	0.00162	0.00344	0.00212	0.00092	0.00235
204	39435	0.00207	0.00533	0.00093	0.00165	0.00078	0.00094	0.00453	0.00238	0.00094	0.00307
205	39437	0.00224	0.01013	0.00122	0.00257	0.00240	0.00293	0.00402	0.00447	0.00286	0.00363
206	39443	0.00276	0.00160	0.00097	0.00162	0.00607	0.00280	0.00135	0.00421	0.00288	0.00278
207	39450	0.00576	0.00538	0.00137	0.00180	0.00230	0.00315	0.00246	0.00245	0.00174	0.00103
208	39451	0.00522	0.00307	0.00458	0.01230	0.00198	0.00207	0.00386	0.00418	0.00101	0.00557
209	39457	0.00462	0.00314	0.00382	0.00169	0.00186	0.00097	0.00311	0.00669	0.00205	0.00351
210	39461	0.00497	0.00181	0.00315	0.00100	0.00029	0.00099	0.00029	0.00315	0.00136	0.00166
211	39462	0.00354	0.00229	0.00060	0.00760	0.00181	0.00213	0.00275	0.00560	0.00239	0.00343
212	39467	0.00244	0.00410	0.00346	0.00060	0.00190	0.00131	0.00420	0.00418	0.00168	0.00133
213	39470	0.00980	0.00293	0.00204	0.00242	0.00310	0.00205	0.00348	0.00595	0.00316	0.00240
214	39471	0.00488	0.00051	0.00125	0.00621	0.00149	0.00195	0.00088	0.00159	0.00088	0.00088
215	39479	0.00311	0.00725	0.00773	0.00551	0.00386	0.00655	0.00410	0.00232	0.00481	0.00732
216	39481	0.00284	0.00459	0.00137	0.00102	0.00344	0.00139	0.00030	0.00242	0.00173	0.00137
217	39519	0.00423	0.00270	0.00316	0.00161	0.00460	0.00315	0.00137	0.00198	0.00112	0.00205
218	39524	0.00214	0.01813	0.01474	0.00436	0.00443	0.02078	0.01318	0.00316	0.00425	0.00931
219	39553	0.00112	0.00433	0.00688	0.00217	0.00242	0.00084	0.00468	0.00144	0.00244	0.00288
220	39556	0.00054	0.00219	0.00234	0.00245	0.00199	0.00052	0.00266	0.00160	0.00280	0.00261
221	39582	0.00444	0.00461	0.00292	0.00832	0.00989	0.00322	0.00436	0.00505	0.00469	0.00508
222	39653	0.00597	0.00330	0.00174	0.00306	0.00165	0.00130	0.00342	0.00341	0.00230	0.00091
223	42370	0.00317	0.00298	0.00669	0.00435	0.00197	0.00994	0.00168	0.00131	0.00275	0.00241
224	50724	0.00101	0.00156	0.00280	0.00231	0.00426	0.00136	0.00311	0.00170	0.00171	0.00172
225	50758	0.00445	0.01479	0.00725	0.00981	0.00075	0.00416	0.00188	0.00188	0.00394	0.00690
226	53030	0.00725	0.00390	0.00214	0.00464	0.00555	0.00389	0.00429	0.00429	0.00215	0.00395
227	53241	0.00321	0.00210	0.00492	0.00457	0.00097	0.00387	0.00495	0.00245	0.00331	0.01201
228	55978	0.00713	0.01136	0.00147	0.00469	0.00209	0.00145	0.00327	0.00531	0.00325	0.00783
229	56496	0.00055	0.00280	0.00054	0.00125	0.00141	0.00163	0.00268	0.00053	0.00125	0.00306
230	66705	0.00241	0.00221	0.00381	0.00277	0.00293	0.00527	0.00236	0.00128	0.00308	0.00274
231	79018	0.00118	0.00322	0.01818	0.00509	0.01353	0.00719	0.01120	0.00187	0.00709	0.00296
232	87205	0.00293	0.00437	0.00433	0.00398	0.00472	0.00180	0.00822	0.00252	0.00219	0.00110
233	89264	0.00536	0.01423	0.00526	0.01304	0.00369	0.00592	0.00668	0.00418	0.02760	0.00420
234	91055	0.00242	0.00123	0.00129	0.00045	0.00297	0.00465	0.00200	0.00235	0.00372	0.00195
235	93191	0.00616	0.00286	0.00216	0.00207	0.00065	0.00210	0.00172	0.00423	0.00165	0.00348
236	93706	0.00365	0.00138	0.00534	0.00495	0.00512	0.00322	0.00287	0.00320	0.00250	0.00979
237	93911	0.00120	0.00658	0.00945	0.00465	0.00607	0.00294	0.00402	0.00403	0.00449	0.00475
238	96676	0.00346	0.00022	0.00201	0.00519	0.00218	0.00095	0.00131	0.00377	0.00130	0.00376
239	97169	0.00299	0.00730	0.00726	0.01112	0.00241	0.00370	0.00078	0.00682	0.00442	0.01270
240	100531	0.00428	0.00249	0.00555	0.00202	0.00416	0.00316	0.00642	0.00102	0.00603	0.00249
241	100540	0.00257	0.00751	0.00143	0.00550	0.00387	0.00577	0.00213	0.00712	0.00442	0.00460
242	102844	0.00207	0.00327	0.00275	0.00518	0.00237	0.00167	0.00384	0.00061	0.00429	0.00279
243	113237	0.00511	0.00576	0.00217	0.00644	0.00376	0.00287	0.00396	0.00288	0.00362	0.00397
244	113262	0.00301	0.00106	0.00020	0.00163	0.00053	0.00056	0.00020	0.00162	0.00127	0.00055
245	113268	0.00309	0.00325	0.00095	0.00275	0.00141	0.00179	0.00272	0.00095	0.00264	0.00202
246	113334	0.00315	0.00120	0.00310	0.00095	0.00188	0.00095	0.00096	0.00346	0.00167	0.00024
247	113348	0.00184	0.00269	0.01113	0.00501	0.00973	0.01074	0.00250	0.00394	0.00285	0.00360
248	113350	0.00427	0.00263	0.00580	0.00357	0.00408	0.00246	0.00247	0.00493	0.00345	0.00214
249	113354	0.00141	0.00517	0.01037	0.00174	0.00438	0.00284	0.00504	0.00748	0.00331	0.00972
250	113516	0.00293	0.00150	0.00136	0.00215	0.00504	0.00213	0.00247	0.00344	0.00607	0.00215
251	119311	0.00501	0.00232	0.00197	0.00453	0.00401	0.00202	0.00200	0.00305	0.00202	0.00158
252	119726	0.00476	0.00476	0.00464	0.00759	0.00816	0.00783	0.01726	0.00502	0.00396	0.00504
253	119902	0.00585	0.00864	0.00288	0.00510	0.00480	0.00253	0.00867	0.00811	0.00392	0.00393
